Parameter,Unit,Spec,Min,MeanMinus3Sigma,MeanMinusSigma,Mean,MeanPlusSigma,MeanPlus3Sigma,Max,Yield_pct
Bias current,uA,40±10,39.2526,39.1011005206512,39.7714371735504,40.1066055,40.4417738264496,41.1121104793488,40.9287,100
Total current,mA,≤1.25,0.803327,0.79641146690738,0.82112251230246,0.833478035,0.84583355769754,0.870544603092619,0.870639,100
Total power,mW,≤4.5,2.65098,2.62815699006968,2.70970396335656,2.75047745,2.79125093664344,2.87279790993032,2.87311,100
DC gain,dB,≥88,95.4771,95.2574812744889,96.0294210914963,96.415391,96.8013609085037,97.5733007255111,97.4038,100
UGF,MHz,≥8,11.9468,11.7151435463193,12.4698765154398,12.847243,13.2246094845602,13.9793424536807,13.847,100
Phase margin,deg,≥55,64.251,63.4022839552696,66.3583346517565,67.83636,69.3143853482435,72.2704360447304,72.6392,100
Input offset,uV,±2000,-11.6361,-10.9041573432601,-1.39854712042002,3.354257991,8.10706310242002,17.6126733252601,15.6828,100
Gain error,%,±0.01,-0.00149999999999872,-0.00154760524923066,-0.00132520174974388,-0.00121400000000049,-0.0011027982502571,-0.000880394750770326,-0.000999999999995449,100
