Corner,Process,Environment,AVDD_V,Temperature_C,Parameter,Unit,Value
SFVLTH,SF,VLTH,3,125,Total power,mW,5.319
SFVLTH,SF,VLTH,3,125,Output CM error,mV,9.545
SFVLTH,SF,VLTH,3,125,LPF input offset,mV,-0.000
SFVLTH,SF,VLTH,3,125,Passband gain,V/V,1.000
SFVLTH,SF,VLTH,3,125,Passband gain error,%,-0.023
SFVLTH,SF,VLTH,3,125,Loss @ 150 Hz,dB,0.279
SFVLTH,SF,VLTH,3,125,LPF -1 dB frequency,Hz,295.879
SFVLTH,SF,VLTH,3,125,LPF -3 dB frequency,Hz,579.847
SFVLTH,SF,VLTH,3,125,CMRR @ 60 Hz,dB,244.416
SFVLTH,SF,VLTH,3,125,CMRR @ 150 Hz,dB,244.435
SFVLTH,SF,VLTH,3,125,PSRR+ @ 60 Hz,dB,240.517
SFVLTH,SF,VLTH,3,125,PSRR+ @ 150 Hz,dB,189.985
SFVLTH,SF,VLTH,3,125,PSRR- @ 60 Hz,dB,235.271
SFVLTH,SF,VLTH,3,125,PSRR- @ 150 Hz,dB,228.883
SFVLTH,SF,VLTH,3,125,Input-referred noise 0.05-150 Hz,uVrms,6.822
SFVHTL,SF,VHTL,3.6,-40,AVDD,V,3.600
SFVHTL,SF,VHTL,3.6,-40,Temperature,C,-40.000
SFVHTL,SF,VHTL,3.6,-40,LPF target gain,V/V,1.000
SFVHTL,SF,VHTL,3.6,-40,FDC bias current,uA,35.258
SFVHTL,SF,VHTL,3.6,-40,CMFB bias current,uA,35.258
SFVHTL,SF,VHTL,3.6,-40,Total current,mA,1.289
SFVHTL,SF,VHTL,3.6,-40,Total power,mW,4.640
SFVHTL,SF,VHTL,3.6,-40,Output CM error,mV,-8.382
SFVHTL,SF,VHTL,3.6,-40,LPF input offset,mV,0.000
SFVHTL,SF,VHTL,3.6,-40,Passband gain,V/V,1.000
SFVHTL,SF,VHTL,3.6,-40,Passband gain error,%,-0.031
SFVHTL,SF,VHTL,3.6,-40,Loss @ 150 Hz,dB,0.454
SFVHTL,SF,VHTL,3.6,-40,LPF -1 dB frequency,Hz,229.653
SFVHTL,SF,VHTL,3.6,-40,LPF -3 dB frequency,Hz,449.935
SFVHTL,SF,VHTL,3.6,-40,CMRR @ 60 Hz,dB,226.392
SFVHTL,SF,VHTL,3.6,-40,CMRR @ 150 Hz,dB,223.137
SFVHTL,SF,VHTL,3.6,-40,PSRR+ @ 60 Hz,dB,224.233
SFVHTL,SF,VHTL,3.6,-40,PSRR+ @ 150 Hz,dB,191.468
SFVHTL,SF,VHTL,3.6,-40,PSRR- @ 60 Hz,dB,212.754
SFVHTL,SF,VHTL,3.6,-40,PSRR- @ 150 Hz,dB,213.010
SFVHTL,SF,VHTL,3.6,-40,Input-referred noise 0.05-150 Hz,uVrms,6.002
SFVHTH,SF,VHTH,3.6,125,AVDD,V,3.600
SFVHTH,SF,VHTH,3.6,125,Temperature,C,125.000
SFVHTH,SF,VHTH,3.6,125,LPF target gain,V/V,1.000
SFVHTH,SF,VHTH,3.6,125,FDC bias current,uA,43.015
SFVHTH,SF,VHTH,3.6,125,CMFB bias current,uA,43.015
SFVHTH,SF,VHTH,3.6,125,Total current,mA,1.835
SFVHTH,SF,VHTH,3.6,125,Total power,mW,6.605
SFVHTH,SF,VHTH,3.6,125,Output CM error,mV,9.514
SFVHTH,SF,VHTH,3.6,125,LPF input offset,mV,-0.000
SFVHTH,SF,VHTH,3.6,125,Passband gain,V/V,1.000
SFVHTH,SF,VHTH,3.6,125,Passband gain error,%,-0.022
SFVHTH,SF,VHTH,3.6,125,Loss @ 150 Hz,dB,0.279
SFVHTH,SF,VHTH,3.6,125,LPF -1 dB frequency,Hz,295.878
SFVHTH,SF,VHTH,3.6,125,LPF -3 dB frequency,Hz,579.846
SFVHTH,SF,VHTH,3.6,125,CMRR @ 60 Hz,dB,224.108
SFVHTH,SF,VHTH,3.6,125,CMRR @ 150 Hz,dB,224.099
SFVHTH,SF,VHTH,3.6,125,PSRR+ @ 60 Hz,dB,271.296
SFVHTH,SF,VHTH,3.6,125,PSRR+ @ 150 Hz,dB,190.152
SFVHTH,SF,VHTH,3.6,125,PSRR- @ 60 Hz,dB,219.643
SFVHTH,SF,VHTH,3.6,125,PSRR- @ 150 Hz,dB,219.523
SFVHTH,SF,VHTH,3.6,125,Input-referred noise 0.05-150 Hz,uVrms,6.831
