Parameter,Unit,Spec,Min,MeanMinus3Sigma,MeanMinusSigma,Mean,MeanPlusSigma,MeanPlus3Sigma,Max,Yield_pct
Bias current,uA,40±10,38.5945,38.3178920732411,39.4767346910804,40.056156,40.6355773089196,41.7944199267589,41.4113,100
Total current,mA,≤1.25,0.788861,0.7805443103964,0.815455930132133,0.83291174,0.850367549867867,0.8852791696036,0.895203,100
Total power,mW,≤4.5,2.60324,2.57579747128482,2.69100509042827,2.7486089,2.80621270957173,2.92142032871518,2.95417,100
DC gain,dB,≥88,95.4876,95.2559650979988,96.0292210326663,96.415849,96.8024769673338,97.5757329020012,97.396,100
UGF,MHz,≥8,11.7637,11.6133003713212,12.4280111237737,12.8353665,13.2427218762263,14.0574326286788,13.9606,100
Phase margin,deg,≥55,64.2305,63.3339004902184,66.3306558300728,67.8290335,69.3274111699272,72.3241665097816,73.0061,100
Input offset,uV,±2000,-970.439,-1234.43318755448,-408.721335718159,4.1345902,416.990516118159,1242.70236795448,1177.63,100
Gain error,%,±0.01,-0.00250000000000528,-0.00243618895793717,-0.00163172965264553,-0.00122949999999972,-0.0008272703473539,-2.28110420622673e-05,0,100
